"BehaviorSpace results (NetLogo 5.2.1)"
"trust01_v8.nlogo"
"experiment20"
"11/03/2015 17:17:45:347 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","confirmationSkeptic","_network_type","proportionSkeptic","discovery_type","_nodes","_log","_exportMovie","[step]","count turtles","sum [costs] of turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP"
"9","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","3","2","1","1","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","1","2","2","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","6","3","1","1","1"
"10","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","0.1","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","2","3","3","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","1","2","2","0.1","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","4","4","5","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","9","5","1","1","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","8","6","6","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","3","4","3","0.1","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","13","7","1","1","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","11","8","6","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","6","6","4","0.1","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","13","9","6","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","6","6","5","0.1","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","17","10","5","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","7","8","5","0.1","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","19","12","4","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","16","9","1","1","1"
"10","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","7","9","5","0.1","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","21","13","4","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","20","12","0","1","1"
"10","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","8","10","5","0.1","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","22","14","0","1","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","26","16","3","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","9","12","5","0.1","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","28","18","2","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","10","13","5","0.1","1"
"10","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","11","15","5","0.1","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","31","20","1","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","23","16","0","1","1"
"10","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","14","16","5","0.1","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","24","17","0","1","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","24","18","0","1","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","24","19","0","1","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","25","20","0","1","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","13","21","26","21","0","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","0.3333333333333333"
"12","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","2","2","2","1","0.3333333333333333"
"12","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","4","3","3","1","0.3333333333333333"
"13","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","6","5","3","1","0.3333333333333333"
"13","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","1","2","2","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","2","3","3","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","11","8","1","1","0.3333333333333333"
"13","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","4","5","4","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","14","11","0","1","0.3333333333333333"
"12","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","15","12","0","1","0.3333333333333333"
"13","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","7","7","5","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","17","14","0","1","0.3333333333333333"
"13","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","12","9","6","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","18","16","0","1","0.3333333333333333"
"12","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","20","18","0","1","0.3333333333333333"
"12","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","21","19","0","1","0.3333333333333333"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","0","2","2","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","2","3","3","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","3","4","3","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","6","5","3","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","9","6","5","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","10","7","6","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","11","9","7","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","13","9","7","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","14","9","8","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","18","10","7","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","21","12","7","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","23","13","7","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","13","21","24","14","7","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","22","20","0","1","0.3333333333333333"
"13","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","19","10","7","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","25","11","7","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","31","13","7","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","35","14","7","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","22","21","0","1","0.3333333333333333"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","0.16666666666666666"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","1","2","2","1","0.16666666666666666"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","2","3","3","1","0.16666666666666666"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","4","4","4","1","0.16666666666666666"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","5","5","5","1","0.16666666666666666"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","7","6","7","1","0.16666666666666666"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","10","7","9","1","0.16666666666666666"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","13","7","11","1","0.16666666666666666"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","17","6","13","1","0.16666666666666666"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","21","5","14","1","0.16666666666666666"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","23","4","15","1","0.16666666666666666"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","25","3","16","1","0.16666666666666666"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","27","3","17","1","0.16666666666666666"
"15","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","13","21","32","2","19","1","0.16666666666666666"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","0.14285714285714285"
"17","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","0.3333333333333333","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","2","2","1","1","0.14285714285714285"
"17","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","1","2","2","0.3333333333333333","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","4","3","1","1","0.14285714285714285"
"17","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","2","3","4","0.3333333333333333","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","0","1","2","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","7","4","1","1","0.14285714285714285"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","1","1","3","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","4","5","4","0.3333333333333333","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","2","1","5","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","2","0","6","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","11","6","1","1","0.14285714285714285"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","3","0","7","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","6","7","4","0.3333333333333333","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","3","0","8","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","13","7","1","1","0.14285714285714285"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","4","0","9","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","5","0","10","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","9","10","4","0.3333333333333333","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","6","0","12","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","15","8","1","1","0.14285714285714285"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","6","0","15","1","1"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","6","0","18","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","11","12","4","0.3333333333333333","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","6","0","19","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","17","10","0","1","0.14285714285714285"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","13","21","6","0","20","1","1"
"17","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","12","14","4","0.3333333333333333","0.5"
"18","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","14","21","6","0","21","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","18","11","0","1","0.14285714285714285"
"17","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","13","16","4","0.3333333333333333","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","18","12","0","1","0.14285714285714285"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","19","14","0","1","0.14285714285714285"
"17","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","13","18","3","0.3333333333333333","0.5"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","20","15","0","1","0.14285714285714285"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","20","16","0","1","0.14285714285714285"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","13","21","20","17","0","1","0.14285714285714285"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","14","21","21","19","0","1","0.14285714285714285"
"19","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","1"
"16","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","15","21","23","21","0","1","0.14285714285714285"
"19","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","2","2","2","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","3","3","3","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","5","4","5","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","10","4","7","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","16","3","11","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","26","2","15","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","0.3333333333333333"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","1","2","2","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","3","1","2","1","0.3333333333333333"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","4","3","2","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","6","1","4","1","0.3333333333333333"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","9","5","1","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","8","0","7","1","0.3333333333333333"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","9","0","9","1","0.3333333333333333"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","14","7","0","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","9","0","11","1","0.3333333333333333"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","16","10","0","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","10","0","12","1","0.3333333333333333"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","16","11","0","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","11","0","13","1","0.3333333333333333"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","16","12","0","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","11","0","14","1","0.3333333333333333"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","16","14","0","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","12","0","16","1","0.3333333333333333"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","9","21","17","15","0","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","13","0","17","1","0.3333333333333333"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","10","21","17","17","0","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","14","0","19","1","0.3333333333333333"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","11","21","18","19","0","1","1"
"19","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","33","0","19","1","1"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","18","20","0","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","12","21","14","0","20","1","0.3333333333333333"
"19","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","8","21","34","0","21","1","1"
"21","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","13","21","15","0","21","1","0.3333333333333333"
"20","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","13","21","19","21","0","1","1"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","0.125"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","2","1","1","1","0.125"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","2","21","5","1","2","1","0.125"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","3","21","9","0","3","1","0.125"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","4","21","9","0","4","1","0.125"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","5","21","9","0","5","1","0.125"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","6","21","9","0","6","1","0.125"
"22","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","7","21","9","0","8","1","0.125"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","0","21","0","1","1","1","1"
"23","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","1","2","2","1","1"
"24","95","""small-world""","50","""lazyP-skepticNotP""","20","true","false","1","21","3","2","1","1","1"
