"BehaviorSpace results (NetLogo 5.2.1)"
"trust01_v8.nlogo"
"experiment100"
"11/03/2015 17:18:55:824 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","confirmationSkeptic","_network_type","proportionSkeptic","discovery_type","_nodes","_log","_exportMovie","[step]","count turtles","sum [costs] of turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","0","2","2","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","4","8","9","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","0","3","3","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","7","10","10","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","2","3","5","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","9","11","12","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","2","2","7","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","3","1","10","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","12","10","14","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","4","0","14","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","7","0","18","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","17","9","17","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","11","0","23","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","13","0","27","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","15","0","31","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","23","8","22","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","18","0","38","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","27","7","26","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","21","0","45","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","31","6","30","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","25","0","52","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","34","5","33","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","29","0","59","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","31","0","65","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","37","4","36","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","37","0","72","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","41","4","40","0.16666666666666666","1"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","44","3","43","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","41","0","78","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","46","3","47","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","42","0","83","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","43","0","86","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","47","3","53","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","46","0","90","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","48","3","58","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","48","0","92","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","52","3","64","0.16666666666666666","1"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","55","3","69","0.16666666666666666","1"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","55","3","71","0.16666666666666666","1"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","56","3","72","0.16666666666666666","1"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","56","3","73","0.16666666666666666","1"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","57","3","75","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","48","0","94","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","58","3","78","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","48","0","95","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","48","0","96","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","61","3","82","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","49","0","97","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","64","3","86","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","50","0","98","1","0.3333333333333333"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","51","0","99","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","67","3","89","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","52","0","100","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","30","101","67","3","91","0.16666666666666666","1"
"9","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","53","0","101","1","0.3333333333333333"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","31","101","69","3","94","0.16666666666666666","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","0.5","0.25"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","0","2","2","0.5","0.25"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","32","101","71","3","96","0.16666666666666666","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","2","3","4","0.5","0.25"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","3","4","5","0.5","0.25"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","3","5","6","0.5","0.25"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","33","101","72","3","97","0.16666666666666666","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","5","7","7","0.5","0.25"
"10","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","34","101","72","3","98","0.16666666666666666","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","9","11","8","0.5","0.25"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","12","13","10","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","1","2","2","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","15","15","11","0.5","0.25"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","16","17","12","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","3","3","2","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","19","20","13","0.5","0.25"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","1","2","2","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","5","4","2","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","22","23","13","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","7","6","2","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","24","27","14","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","10","7","2","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","27","32","15","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","12","9","2","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","30","39","16","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","14","10","2","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","36","45","17","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","17","12","2","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","43","50","19","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","21","15","2","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","45","52","21","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","24","18","2","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","48","55","22","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","28","20","2","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","53","60","24","0.5","0.25"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","1","3","3","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","1","4","4","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","30","22","2","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","3","5","5","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","60","64","27","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","35","25","2","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","4","6","7","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","37","29","2","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","7","8","10","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","41","35","2","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","10","11","12","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","66","68","29","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","47","41","2","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","15","13","14","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","53","47","2","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","70","70","29","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","57","52","2","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","19","16","15","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","59","55","1","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","26","20","18","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","62","58","1","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","75","71","29","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","65","59","1","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","33","22","23","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","68","60","1","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","36","23","27","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","70","61","1","0.5","1"
"11","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","80","72","29","0.5","0.25"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","72","62","1","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","41","24","32","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","75","64","1","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","47","25","37","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","77","65","1","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","81","67","1","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","84","68","1","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","87","69","1","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","30","101","91","70","0","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","54","25","41","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","31","101","92","71","0","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","60","26","46","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","62","27","49","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","32","101","93","73","0","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","70","28","54","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","33","101","94","74","0","0.5","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","80","27","60","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","34","101","95","76","0","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","3","1","2","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","89","25","67","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","5","0","3","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","6","0","4","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","35","101","97","79","0","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","6","0","5","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","7","0","6","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","100","22","72","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","7","0","8","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","7","0","9","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","8","0","10","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","9","0","11","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","36","101","99","83","0","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","10","0","12","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","111","20","76","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","10","0","13","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","116","19","78","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","11","0","14","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","11","0","15","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","37","101","101","86","0","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","12","0","17","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","119","18","81","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","12","0","18","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","0","2","2","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","13","0","20","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","122","17","83","0.5","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","2","3","3","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","15","0","22","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","38","101","102","88","0","0.5","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","4","4","4","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","15","0","25","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","5","5","5","1","1"
"12","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","124","15","86","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","17","0","28","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","6","7","6","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","8","10","7","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","10","14","9","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","39","101","105","91","0","0.5","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","40","101","106","94","0","0.5","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","12","18","11","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","41","101","107","96","0","0.5","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","15","23","14","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","42","101","107","98","0","0.5","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","19","27","17","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","18","0","32","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","21","0","35","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","43","101","107","99","0","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","22","0","36","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","26","30","20","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","23","0","38","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","23","0","40","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","44","101","107","100","0","0.5","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","23","0","43","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","31","33","24","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","25","0","48","1","1"
"1","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","45","101","107","101","0","0.5","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","33","37","28","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","27","0","52","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","36","40","33","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","40","43","37","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","0","101","0","1","1","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","1","101","1","2","2","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","2","101","2","3","3","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","3","101","5","5","4","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","4","101","5","6","5","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","5","101","6","7","6","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","6","101","8","9","7","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","7","101","10","13","9","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","27","0","54","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","8","101","14","15","11","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","40","44","39","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","27","0","57","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","41","45","41","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","30","101","29","0","60","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","9","101","18","17","15","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","41","46","41","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","31","101","31","0","62","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","10","101","25","20","17","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","43","46","41","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","32","101","32","0","63","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","33","101","32","0","64","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","47","47","40","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","34","101","33","0","65","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","35","101","34","0","67","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","49","48","39","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","36","101","35","0","70","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","37","101","38","0","74","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","11","101","31","22","19","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","38","101","39","0","76","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","55","50","37","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","39","101","40","0","80","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","40","101","42","0","84","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","41","101","43","0","88","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","12","101","39","24","20","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","13","101","48","27","21","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","14","101","53","32","20","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","15","101","62","36","20","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","16","101","70","41","20","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","17","101","72","44","22","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","18","101","76","46","24","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","19","101","81","47","28","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","42","101","45","0","93","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","20","101","84","48","32","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","21","101","89","48","36","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","43","101","49","0","99","1","1"
"13","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","44","101","49","0","101","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","22","101","93","49","37","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","61","52","35","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","65","55","32","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","69","57","30","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","77","59","28","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","23","101","93","50","39","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","85","63","24","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","24","101","96","51","40","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","89","65","22","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","25","101","100","53","40","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","26","101","101","54","40","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","93","66","21","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","27","101","106","56","39","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","30","101","97","66","21","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","28","101","112","58","38","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","31","101","99","66","21","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","29","101","122","62","34","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","30","101","130","65","31","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","32","101","99","67","20","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","31","101","140","68","29","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","33","101","99","68","19","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","32","101","148","71","26","1","1"
"14","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","34","101","101","69","18","1","1"
"15","95","""small-world""","50","""lazyP-skepticNotP""","100","true","false","33","101","156","74","23","1","1"
