BehaviorSpace results (NetLogo 5.2.1),,,,,,,,,,,,,,
trust01+AF8-v9b.nlogo,,,,,,,,,,,,,,
experiment40total,,,,,,,,,,,,,,
11/10/2015 15:23:51:430 +003//Q-,,,,,,,,,,,,,,
min+AC0-pxcor,max+AC0-pxcor,min+AC0-pycor,max+AC0-pycor,,,,,,,,,,,
13,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,6,40,37,40,40,0,0
15,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,6,40,21,40,40,0,0
1,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,3,10,8,8,8,0,0
17,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,6,40,37,40,40,0,0
18,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,6,40,21,40,40,0,0
16,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,6,40,47,40,40,0,0
20,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,5,40,28,32,32,0,0
22,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,6,40,47,40,40,0,0
19,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,3,10,8,8,8,0,0
21,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,6,40,21,40,40,0,0
23,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,6,40,37,40,40,0,0
25,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,4,10,9,10,10,0,0
24,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,6,40,47,40,40,0,0
28,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,3,10,6,8,8,0,0
30,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,3,10,7,8,8,0,0
29,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,6,40,47,40,40,0,0
26,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,6,40,37,40,40,0,0
27,true,+ACI-+ACIAIg-lazyP+AC0-skepticNotP+ACIAIg-+ACI-,false,50,+ACI-+ACIAIg-total+ACIAIg-+ACI-,40,95,6,40,21,40,40,0,0
,,,,,,,,5.4,,,,,,
