BehaviorSpace results (NetLogo 5.3),,,,,,,,,,,,,,,,,
untrust01.nlogo,,,,,,,,,,,,,,,,,
experiment3_distrust50sw_lazy,,,,,,,,,,,,,,,,,
08/19/2016 14:08:25:051 +0100,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
0,30,0,31,,,,,,,,,,,,,,
[run number],_log,discovery_type,_exportMovie,proportionSkeptic,_network_type,_nodes,confirmationSkeptic,[step],count turtles,count turtles with [ p? ],count turtles with [ _p? ],[ranking] of turtle discoverP,[ranking] of turtle discoverNotP,sum [costsTrust] of turtles,sum [costsDisTrust] of turtles,count links with [color = yellow],count links with [color = green]
20,true,"""random""",false,50,"""small-world""",300,95,56,301,199,102,0.5,1,534,217,138,162
18,true,"""random""",false,50,"""small-world""",300,95,117,301,155,146,1,1,1173,282,136,164
21,true,"""random""",false,50,"""small-world""",300,95,67,301,248,53,1,0.25,488,177,127,173
14,true,"""random""",false,50,"""small-world""",300,95,139,301,102,199,0.3333333333,0.5,1725,480,121,179
22,true,"""random""",false,50,"""small-world""",300,95,45,301,254,47,0.5,0.5,435,186,137,163
26,true,"""random""",false,50,"""small-world""",300,95,55,301,199,102,0.3333333333,1,287,192,150,150
23,true,"""random""",false,50,"""small-world""",300,95,65,301,74,227,1,1,612,201,140,160
24,true,"""random""",false,50,"""small-world""",300,95,100,301,169,132,0.25,1,598,165,120,180
27,true,"""random""",false,50,"""small-world""",300,95,86,301,58,243,0.25,0.0625,817,262,134,166
25,true,"""random""",false,50,"""small-world""",300,95,87,301,126,175,1,0.3333333333,536,249,147,153
29,true,"""random""",false,50,"""small-world""",300,95,63,301,166,135,1,0.5,415,154,126,174
28,true,"""random""",false,50,"""small-world""",300,95,55,301,187,114,0.5,1,306,169,149,151
30,true,"""random""",false,50,"""small-world""",300,95,72,301,240,61,1,0.3333333333,786,243,131,169
33,true,"""random""",false,50,"""small-world""",300,95,55,301,37,264,1,0.1666666667,347,198,148,152
32,true,"""random""",false,50,"""small-world""",300,95,81,301,151,150,1,1,407,148,126,174
31,true,"""random""",false,50,"""small-world""",300,95,122,301,150,151,1,0.5,1368,385,135,165
35,true,"""random""",false,50,"""small-world""",300,95,91,301,82,219,0.5,1,547,188,141,159
37,true,"""random""",false,50,"""small-world""",300,95,76,301,188,113,1,1,721,234,146,154
38,true,"""random""",false,50,"""small-world""",300,95,82,301,8,293,0.5,1,531,246,153,147
34,true,"""random""",false,50,"""small-world""",300,95,88,301,158,143,1,0.5,1807,394,119,181
36,true,"""random""",false,50,"""small-world""",300,95,80,301,151,150,0.5,1,594,167,126,174
39,true,"""random""",false,50,"""small-world""",300,95,97,301,130,171,1,1,643,270,138,162
40,true,"""random""",false,50,"""small-world""",300,95,74,301,149,152,1,0.5,417,186,139,161
41,true,"""random""",false,50,"""small-world""",300,95,81,301,112,189,0.25,0.1666666667,764,263,136,164
42,true,"""random""",false,50,"""small-world""",300,95,74,301,251,50,1,0.5,464,155,127,173
44,true,"""random""",false,50,"""small-world""",300,95,81,301,79,222,1,1,1046,253,134,166
47,true,"""random""",false,50,"""small-world""",300,95,78,301,206,95,0.5,1,770,227,141,159
43,true,"""random""",false,50,"""small-world""",300,95,145,301,120,181,1,0.25,1374,387,139,161
46,true,"""random""",false,50,"""small-world""",300,95,76,301,65,236,0.5,1,584,165,123,177
45,true,"""random""",false,50,"""small-world""",300,95,112,301,160,141,1,0.5,833,316,145,155
48,true,"""random""",false,50,"""small-world""",300,95,69,301,75,226,0.3333333333,0.25,586,207,132,168
50,true,"""random""",false,50,"""small-world""",300,95,70,301,0,301,1,1,408,177,136,164
49,true,"""random""",false,50,"""small-world""",300,95,184,301,218,83,0.3333333333,1,1336,393,121,179
52,true,"""random""",false,50,"""small-world""",300,95,50,301,201,100,0.5,1,297,172,151,149
54,true,"""random""",false,50,"""small-world""",300,95,79,301,202,99,1,1,413,156,130,170
55,true,"""random""",false,50,"""small-world""",300,95,67,301,229,72,1,1,391,174,147,153
56,true,"""random""",false,50,"""small-world""",300,95,95,301,141,160,1,1,850,185,122,178
57,true,"""random""",false,50,"""small-world""",300,95,79,301,97,204,1,1,1111,262,125,175
53,true,"""random""",false,50,"""small-world""",300,95,118,301,188,113,1,0.5,644,283,139,161
51,true,"""random""",false,50,"""small-world""",300,95,136,301,175,126,1,1,957,316,134,166
59,true,"""random""",false,50,"""small-world""",300,95,72,301,247,54,0.5,1,654,227,134,166
58,true,"""random""",false,50,"""small-world""",300,95,85,301,108,193,1,1,617,168,116,184
61,true,"""random""",false,50,"""small-world""",300,95,127,301,102,199,1,1,765,272,136,164
62,true,"""random""",false,50,"""small-world""",300,95,59,301,110,191,1,0.5,247,164,149,151
65,true,"""random""",false,50,"""small-world""",300,95,75,301,221,80,1,1,593,180,135,165
60,true,"""random""",false,50,"""small-world""",300,95,82,301,191,110,1,1,390,215,151,149
63,true,"""random""",false,50,"""small-world""",300,95,49,301,119,182,0.3333333333,0.3333333333,360,165,127,173
66,true,"""random""",false,50,"""small-world""",300,95,43,301,96,205,1,1,240,163,153,147
64,true,"""random""",false,50,"""small-world""",300,95,85,301,173,128,0.3333333333,1,1258,319,129,171
67,true,"""random""",false,50,"""small-world""",300,95,75,301,217,84,0.25,0.5,858,259,135,165
68,true,"""random""",false,50,"""small-world""",300,95,56,301,21,280,0.5,1,325,164,152,148
71,true,"""random""",false,50,"""small-world""",300,95,66,301,53,248,1,1,696,255,139,161
70,true,"""random""",false,50,"""small-world""",300,95,89,301,255,46,1,0.3333333333,583,238,133,167
72,true,"""random""",false,50,"""small-world""",300,95,72,301,5,296,1,1,529,214,149,151
69,true,"""random""",false,50,"""small-world""",300,95,48,301,29,272,1,0.5,512,185,132,168
75,true,"""random""",false,50,"""small-world""",300,95,76,301,126,175,1,1,841,186,130,170
76,true,"""random""",false,50,"""small-world""",300,95,52,301,301,0,1,0.3333333333,164,139,139,161
77,true,"""random""",false,50,"""small-world""",300,95,54,301,54,247,0.0555555556,1,405,200,144,156
79,true,"""random""",false,50,"""small-world""",300,95,48,301,60,241,1,1,242,165,156,144
73,true,"""random""",false,50,"""small-world""",300,95,121,301,185,116,0.5,1,860,315,138,162
74,true,"""random""",false,50,"""small-world""",300,95,79,301,172,129,0.5,1,791,258,133,167
80,true,"""random""",false,50,"""small-world""",300,95,59,301,110,191,1,1,305,168,149,151
81,true,"""random""",false,50,"""small-world""",300,95,91,301,152,149,0.3333333333,1,426,217,143,157
82,true,"""random""",false,50,"""small-world""",300,95,46,301,37,264,0.25,0.25,266,177,151,149
78,true,"""random""",false,50,"""small-world""",300,95,87,301,219,82,1,1,645,180,120,180
83,true,"""random""",false,50,"""small-world""",300,95,76,301,301,0,0.5,1,690,227,136,164
84,true,"""random""",false,50,"""small-world""",300,95,102,301,195,106,0.5,1,726,291,146,154
85,true,"""random""",false,50,"""small-world""",300,95,75,301,57,244,0.3333333333,0.5,386,209,145,155
86,true,"""random""",false,50,"""small-world""",300,95,62,301,60,241,1,0.3333333333,337,166,152,148
87,true,"""random""",false,50,"""small-world""",300,95,65,301,204,97,1,0.5,578,187,118,182
89,true,"""random""",false,50,"""small-world""",300,95,66,301,250,51,0.5,1,410,209,137,163
88,true,"""random""",false,50,"""small-world""",300,95,98,301,143,158,1,1,651,274,140,160
90,true,"""random""",false,50,"""small-world""",300,95,111,301,197,104,0.3333333333,0.5,1294,269,124,176
92,true,"""random""",false,50,"""small-world""",300,95,102,301,113,188,1,1,540,255,144,156
94,true,"""random""",false,50,"""small-world""",300,95,56,301,181,120,1,1,347,186,139,161
91,true,"""random""",false,50,"""small-world""",300,95,69,301,255,46,1,1,777,282,134,166
96,true,"""random""",false,50,"""small-world""",300,95,98,301,201,100,1,0.125,1052,235,136,164
93,true,"""random""",false,50,"""small-world""",300,95,85,301,144,157,0.5,0.5,1111,232,116,184
95,true,"""random""",false,50,"""small-world""",300,95,112,301,138,163,1,1,899,296,136,164
97,true,"""random""",false,50,"""small-world""",300,95,46,301,151,150,0.5,1,214,167,148,152
98,true,"""random""",false,50,"""small-world""",300,95,73,301,228,73,1,0.5,595,172,145,155
100,true,"""random""",false,50,"""small-world""",300,95,47,301,10,291,1,1,347,198,162,138
99,true,"""random""",false,50,"""small-world""",300,95,85,301,163,138,1,1,612,165,118,182
