BehaviorSpace results (NetLogo 5.3),,,,,,,,,,,,,,,,,
untrust01.nlogo,,,,,,,,,,,,,,,,,
experiment2_distrust10sw_lazy300,,,,,,,,,,,,,,,,,
08/19/2016 14:25:12:951 +0100,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
0,30,0,31,,,,,,,,,,,,,,
[run number],_log,discovery_type,_exportMovie,proportionSkeptic,_network_type,_nodes,confirmationSkeptic,[step],count turtles,count turtles with [ p? ],count turtles with [ _p? ],[ranking] of turtle discoverP,[ranking] of turtle discoverNotP,sum [costsTrust] of turtles,sum [costsDisTrust] of turtles,count links with [color = yellow],count links with [color = green]
1,true,"""random""",false,10,"""small-world""",300,95,88,301,107,194,0.5,1,1184,215,104,196
2,true,"""random""",false,10,"""small-world""",300,95,100,301,209,92,0.5,1,534,425,213,87
4,true,"""random""",false,10,"""small-world""",300,95,107,301,59,242,1,1,517,404,217,83
5,true,"""random""",false,10,"""small-world""",300,95,67,301,9,292,1,0.5,545,172,133,167
7,true,"""random""",false,10,"""small-world""",300,95,59,301,80,221,0.5,1,236,309,226,74
9,true,"""random""",false,10,"""small-world""",300,95,76,301,242,59,1,1,412,359,230,70
3,true,"""random""",false,10,"""small-world""",300,95,104,301,208,93,1,1,807,476,203,97
10,true,"""random""",false,10,"""small-world""",300,95,77,301,103,198,1,1,209,318,238,62
6,true,"""random""",false,10,"""small-world""",300,95,125,301,241,60,1,1,969,574,218,82
8,true,"""random""",false,10,"""small-world""",300,95,108,301,130,171,1,0.5,1921,332,98,202
12,true,"""random""",false,10,"""small-world""",300,95,82,301,249,52,1,1,438,353,229,71
14,true,"""random""",false,10,"""small-world""",300,95,84,301,159,142,1,0.5,642,179,118,182
11,true,"""random""",false,10,"""small-world""",300,95,111,301,128,173,0.5,0.5,737,434,215,85
15,true,"""random""",false,10,"""small-world""",300,95,80,301,143,158,0.1666666667,1,441,370,220,80
13,true,"""random""",false,10,"""small-world""",300,95,111,301,234,67,1,0.5,474,381,222,78
16,true,"""random""",false,10,"""small-world""",300,95,57,301,22,279,1,0.25,829,230,126,174
18,true,"""random""",false,10,"""small-world""",300,95,73,301,238,63,1,1,298,327,228,72
17,true,"""random""",false,10,"""small-world""",300,95,105,301,185,116,1,1,881,510,223,77
20,true,"""random""",false,10,"""small-world""",300,95,62,301,167,134,0.0833333333,1,707,178,120,180
23,true,"""random""",false,10,"""small-world""",300,95,50,301,157,144,1,0.2,326,143,127,173
21,true,"""random""",false,10,"""small-world""",300,95,89,301,107,194,1,1,916,475,188,112
22,true,"""random""",false,10,"""small-world""",300,95,109,301,188,113,1,0.1666666667,1247,550,164,136
19,true,"""random""",false,10,"""small-world""",300,95,194,301,186,115,1,1,1424,681,227,73
24,true,"""random""",false,10,"""small-world""",300,95,61,301,27,274,1,1,547,166,127,173
28,true,"""random""",false,10,"""small-world""",300,95,57,301,159,142,0.5,1,444,155,128,172
27,true,"""random""",false,10,"""small-world""",300,95,142,301,95,206,1,0.5,816,501,218,82
25,true,"""random""",false,10,"""small-world""",300,95,161,301,215,86,1,1,2482,849,147,153
26,true,"""random""",false,10,"""small-world""",300,95,126,301,140,161,0.5,1,733,444,216,84
30,true,"""random""",false,10,"""small-world""",300,95,71,301,77,224,1,1,364,369,244,56
29,true,"""random""",false,10,"""small-world""",300,95,65,301,118,183,0.25,1,391,150,126,174
32,true,"""random""",false,10,"""small-world""",300,95,70,301,295,6,1,1,389,344,241,59
31,true,"""random""",false,10,"""small-world""",300,95,75,301,252,49,1,1,344,345,220,80
34,true,"""random""",false,10,"""small-world""",300,95,61,301,165,136,1,1,524,159,120,180
37,true,"""random""",false,10,"""small-world""",300,95,60,301,265,36,1,1,694,195,116,184
36,true,"""random""",false,10,"""small-world""",300,95,67,301,87,214,1,1,252,321,241,59
33,true,"""random""",false,10,"""small-world""",300,95,154,301,96,205,1,0.5,665,452,224,76
35,true,"""random""",false,10,"""small-world""",300,95,92,301,189,112,0.5,1,1377,668,197,103
39,true,"""random""",false,10,"""small-world""",300,95,53,301,76,225,1,0.3333333333,224,315,237,63
38,true,"""random""",false,10,"""small-world""",300,95,68,301,170,131,1,1,702,209,127,173
42,true,"""random""",false,10,"""small-world""",300,95,117,301,232,69,0.3333333333,1,789,470,218,82
40,true,"""random""",false,10,"""small-world""",300,95,170,301,152,149,1,1,1187,578,208,92
41,true,"""random""",false,10,"""small-world""",300,95,104,301,145,156,1,1,734,463,218,82
43,true,"""random""",false,10,"""small-world""",300,95,85,301,139,162,0.25,0.0833333333,1609,292,95,205
45,true,"""random""",false,10,"""small-world""",300,95,71,301,289,12,1,1,354,371,240,60
44,true,"""random""",false,10,"""small-world""",300,95,90,301,96,205,1,1,1212,561,186,114
49,true,"""random""",false,10,"""small-world""",300,95,108,301,96,205,0.3333333333,1,420,379,231,69
46,true,"""random""",false,10,"""small-world""",300,95,65,301,165,136,1,1,246,325,240,60
50,true,"""random""",false,10,"""small-world""",300,95,66,301,141,160,1,1,186,301,241,59
47,true,"""random""",false,10,"""small-world""",300,95,82,301,106,195,1,1,624,171,117,183
51,true,"""random""",false,10,"""small-world""",300,95,80,301,187,114,1,0.3333333333,573,402,221,79
48,true,"""random""",false,10,"""small-world""",300,95,179,301,132,169,1,1,1463,684,203,97
54,true,"""random""",false,10,"""small-world""",300,95,70,301,189,112,1,1,276,351,237,63
56,true,"""random""",false,10,"""small-world""",300,95,53,301,277,24,1,1,177,298,254,46
52,true,"""random""",false,10,"""small-world""",300,95,90,301,92,209,0.5,0.5,355,342,227,73
57,true,"""random""",false,10,"""small-world""",300,95,90,301,247,54,0.5,1,742,487,224,76
