"BehaviorSpace results (NetLogo 5.3)"
"untrust01.nlogo"
"experiment3_distrust50sw_balanced"
"08/19/2016 14:36:12:909 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","_log","discovery_type","_exportMovie","proportionSkeptic","_network_type","_nodes","confirmationSkeptic","[step]","count turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP","sum [costsTrust] of turtles","sum [costsDisTrust] of turtles","count links with [color = yellow]","count links with [color = green]"
"2","true","""random""","false","50","""small-world""","50","95","23","51","26","25","1","1","60","29","23","27"
"4","true","""random""","false","50","""small-world""","50","95","17","51","21","33","0.5","0.5","55","27","20","30"
"6","true","""random""","false","50","""small-world""","50","95","19","51","26","25","1","1","71","30","22","28"
"5","true","""random""","false","50","""small-world""","50","95","24","51","10","41","1","1","186","43","19","31"
"8","true","""random""","false","50","""small-world""","50","95","26","51","41","10","1","1","86","25","20","30"
"9","true","""random""","false","50","""small-world""","50","95","20","51","7","44","1","0.5","95","34","21","29"
"7","true","""random""","false","50","""small-world""","50","95","28","51","14","37","1","0.5","165","32","14","36"
"10","true","""random""","false","50","""small-world""","50","95","22","51","22","29","1","1","129","32","16","34"
"11","true","""random""","false","50","""small-world""","50","95","26","51","32","19","1","0.25","79","28","18","32"
"12","true","""random""","false","50","""small-world""","50","95","24","51","4","47","1","1","154","47","21","29"
"14","true","""random""","false","50","""small-world""","50","95","28","51","42","9","1","1","145","34","16","34"
"15","true","""random""","false","50","""small-world""","50","95","22","51","31","20","1","0.5","88","31","22","28"
"13","true","""random""","false","50","""small-world""","50","95","27","51","17","34","1","1","203","34","16","34"
"16","true","""random""","false","50","""small-world""","50","95","25","51","10","41","0.5","1","134","31","21","29"
"17","true","""random""","false","50","""small-world""","50","95","21","51","28","23","0.25","0.5","68","29","17","33"
"18","true","""random""","false","50","""small-world""","50","95","15","51","30","21","0.5","0.2","53","22","20","30"
"19","true","""random""","false","50","""small-world""","50","95","32","51","24","27","1","1","137","32","16","34"
"20","true","""random""","false","50","""small-world""","50","95","20","51","25","26","1","1","58","27","17","33"
"21","true","""random""","false","50","""small-world""","50","95","24","51","43","8","1","0.3333333333333333","134","39","23","27"
"22","true","""random""","false","50","""small-world""","50","95","15","51","24","27","1","1","38","23","19","31"
"3","true","""random""","false","50","""small-world""","50","95","16","51","14","37","1","1","72","25","19","31"
"24","true","""random""","false","50","""small-world""","50","95","26","51","33","18","0.2","0.25","132","29","13","37"
"23","true","""random""","false","50","""small-world""","50","95","39","51","17","34","0.5","0.14285714285714285","157","42","21","29"
"27","true","""random""","false","50","""small-world""","50","95","28","51","29","22","1","0.3333333333333333","150","31","14","36"
"28","true","""random""","false","50","""small-world""","50","95","20","51","48","3","1","0.14285714285714285","87","34","22","28"
"26","true","""random""","false","50","""small-world""","50","95","20","51","21","30","1","0.3333333333333333","114","39","15","35"
"29","true","""random""","false","50","""small-world""","50","95","13","51","14","37","1","0.3333333333333333","45","24","20","30"
"25","true","""random""","false","50","""small-world""","50","95","29","51","23","28","1","0.25","133","24","16","34"
"1","true","""random""","false","50","""small-world""","50","95","53","301","180","121","0.3333333333333333","1","442","169","119","181"
"31","true","""random""","false","50","""small-world""","50","95","38","51","21","30","0.2","0.3333333333333333","219","40","21","29"
"33","true","""random""","false","50","""small-world""","50","95","17","51","38","13","0.5","0.3333333333333333","49","26","22","28"
"35","true","""random""","false","50","""small-world""","50","95","19","51","26","25","1","1","86","27","20","30"
"34","true","""random""","false","50","""small-world""","50","95","25","51","1","50","1","1","113","42","20","30"
"30","true","""random""","false","50","""small-world""","50","95","16","51","24","27","0.3333333333333333","0.3333333333333333","59","30","21","29"
"36","true","""random""","false","50","""small-world""","50","95","23","51","46","5","0.3333333333333333","1","131","32","24","26"
"37","true","""random""","false","50","""small-world""","50","95","21","51","41","10","1","1","111","24","17","33"
"38","true","""random""","false","50","""small-world""","50","95","29","51","25","26","0.5","1","80","33","21","29"
"39","true","""random""","false","50","""small-world""","50","95","32","51","28","23","1","1","276","55","17","33"
"41","true","""random""","false","50","""small-world""","50","95","19","51","24","27","1","1","81","28","20","30"
"42","true","""random""","false","50","""small-world""","50","95","28","51","35","16","1","0.14285714285714285","135","32","16","34"
"43","true","""random""","false","50","""small-world""","50","95","40","51","28","23","0.2","1","397","82","10","40"
"44","true","""random""","false","50","""small-world""","50","95","18","51","51","0","0.3333333333333333","1","81","28","21","29"
"40","true","""random""","false","50","""small-world""","50","95","40","51","30","21","0.5","1","318","47","12","38"
"45","true","""random""","false","50","""small-world""","50","95","18","51","29","22","1","1","64","23","19","31"
"46","true","""random""","false","50","""small-world""","50","95","20","51","10","41","1","1","100","35","19","31"
"47","true","""random""","false","50","""small-world""","50","95","19","51","17","34","1","0.25","106","25","18","32"
"48","true","""random""","false","50","""small-world""","50","95","13","51","20","31","1","0.3333333333333333","37","24","22","28"
"50","true","""random""","false","50","""small-world""","50","95","15","51","41","10","0.3333333333333333","0.3333333333333333","49","26","21","29"
"49","true","""random""","false","50","""small-world""","50","95","16","51","11","40","0.3333333333333333","1","56","23","17","33"
"52","true","""random""","false","50","""small-world""","50","95","21","51","43","8","1","0.3333333333333333","91","28","22","28"
"32","true","""random""","false","50","""small-world""","50","95","92","301","168","133","1","1","1613","320","103","197"
"51","true","""random""","false","50","""small-world""","50","95","15","51","35","16","1","1","67","24","20","30"
"54","true","""random""","false","50","""small-world""","50","95","18","51","19","32","0.5","1","68","31","21","29"
"53","true","""random""","false","50","""small-world""","50","95","16","51","28","23","1","1","57","24","18","32"
"57","true","""random""","false","50","""small-world""","50","95","25","51","42","9","0.2","0.5","78","33","21","29"
"58","true","""random""","false","50","""small-world""","50","95","22","51","41","10","1","1","95","24","18","32"
