"BehaviorSpace results (NetLogo 5.3)"
"untrust01.nlogo"
"experiment3_distrust10sw_lazy50"
"08/19/2016 14:28:00:836 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","_log","discovery_type","_exportMovie","proportionSkeptic","_network_type","_nodes","confirmationSkeptic","[step]","count turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP","sum [costsTrust] of turtles","sum [costsDisTrust] of turtles","count links with [color = yellow]","count links with [color = green]"
"65","true","""random""","false","10","""small-world""","50","95","22","51","12","39","1","0.125","50","53","34","16"
"67","true","""random""","false","10","""small-world""","50","95","20","51","37","14","0.5","0.5","121","88","36","14"
"68","true","""random""","false","10","""small-world""","50","95","21","51","24","27","1","1","51","56","34","16"
"69","true","""random""","false","10","""small-world""","50","95","20","51","22","29","1","1","26","51","42","8"
"71","true","""random""","false","10","""small-world""","50","95","14","51","34","17","0.3333333333333333","0.5","50","61","43","7"
"70","true","""random""","false","10","""small-world""","50","95","17","51","25","26","1","1","26","43","37","13"
"66","true","""random""","false","10","""small-world""","50","95","28","51","31","20","0.3333333333333333","1","78","49","38","12"
"72","true","""random""","false","10","""small-world""","50","95","16","51","27","24","1","1","60","67","42","8"
"75","true","""random""","false","10","""small-world""","50","95","16","51","27","24","0.3333333333333333","1","25","54","43","7"
"74","true","""random""","false","10","""small-world""","50","95","18","51","9","42","0.3333333333333333","1","93","62","41","9"
"73","true","""random""","false","10","""small-world""","50","95","17","51","25","26","1","1","46","49","36","14"
"78","true","""random""","false","10","""small-world""","50","95","20","51","27","24","0.3333333333333333","1","88","53","31","19"
"79","true","""random""","false","10","""small-world""","50","95","23","51","16","35","1","1","49","52","38","12"
"77","true","""random""","false","10","""small-world""","50","95","29","51","8","43","0.5","0.3333333333333333","168","81","35","15"
"80","true","""random""","false","10","""small-world""","50","95","20","51","27","24","0.3333333333333333","1","97","56","27","23"
"82","true","""random""","false","10","""small-world""","50","95","29","51","21","30","1","1","160","71","29","21"
"81","true","""random""","false","10","""small-world""","50","95","15","51","39","12","1","1","34","45","43","7"
"41","true","""random""","false","10","""small-world""","50","95","65","301","301","0","1","1","460","151","128","172"
"83","true","""random""","false","10","""small-world""","50","95","18","51","34","17","0.125","0.5","36","49","38","12"
"86","true","""random""","false","10","""small-world""","50","95","19","51","14","37","1","1","67","54","34","16"
"87","true","""random""","false","10","""small-world""","50","95","17","51","38","13","1","1","41","44","35","15"
"84","true","""random""","false","10","""small-world""","50","95","21","51","41","10","1","1","71","54","41","9"
"88","true","""random""","false","10","""small-world""","50","95","16","51","34","17","0.5","1","30","41","36","14"
"76","true","""random""","false","10","""small-world""","50","95","18","51","48","3","1","0.5","60","61","40","10"
"90","true","""random""","false","10","""small-world""","50","95","14","51","45","6","1","1","42","57","41","9"
"91","true","""random""","false","10","""small-world""","50","95","28","51","15","36","1","1","157","76","30","20"
"93","true","""random""","false","10","""small-world""","50","95","17","51","23","28","0.125","0.5","38","47","36","14"
"92","true","""random""","false","10","""small-world""","50","95","21","51","9","42","1","0.5","51","64","41","9"
"94","true","""random""","false","10","""small-world""","50","95","36","51","5","46","1","0.25","210","83","32","18"
"89","true","""random""","false","10","""small-world""","50","95","40","51","12","39","1","1","141","88","35","15"
"96","true","""random""","false","10","""small-world""","50","95","27","51","12","39","1","1","80","53","31","19"
"98","true","""random""","false","10","""small-world""","50","95","20","51","25","26","1","1","82","59","32","18"
"97","true","""random""","false","10","""small-world""","50","95","25","51","32","19","1","1","119","58","31","19"
"100","true","""random""","false","10","""small-world""","50","95","22","51","50","1","1","0.25","88","65","35","15"
"99","true","""random""","false","10","""small-world""","50","95","41","51","15","36","1","1","190","89","32","18"
"95","true","""random""","false","10","""small-world""","50","95","26","51","16","35","0.125","0.25","240","113","30","20"
"85","true","""random""","false","10","""small-world""","50","95","70","301","72","229","0.5","1","604","205","123","177"
