"BehaviorSpace results (NetLogo 5.3)"
"untrust01.nlogo"
"experiment3_distrust100sw_balanced"
"08/19/2016 14:35:09:590 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","_log","discovery_type","_exportMovie","proportionSkeptic","_network_type","_nodes","confirmationSkeptic","[step]","count turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP","sum [costsTrust] of turtles","sum [costsDisTrust] of turtles","count links with [color = yellow]","count links with [color = green]"
"4","true","""random""","false","50","""small-world""","100","95","52","101","90","11","1","1","252","95","46","54"
"5","true","""random""","false","50","""small-world""","100","95","34","101","26","75","0.25","1","266","75","44","56"
"2","true","""random""","false","50","""small-world""","100","95","49","101","65","36","1","0.09090909090909091","392","92","41","59"
"6","true","""random""","false","50","""small-world""","100","95","34","101","30","71","1","1","162","75","48","52"
"3","true","""random""","false","50","""small-world""","100","95","89","101","70","31","1","1","779","133","19","81"
"8","true","""random""","false","50","""small-world""","100","95","38","101","34","67","1","0.5","230","87","50","50"
"10","true","""random""","false","50","""small-world""","100","95","33","101","82","19","1","1","174","85","46","54"
"11","true","""random""","false","50","""small-world""","100","95","24","101","34","67","1","1","156","67","45","55"
"7","true","""random""","false","50","""small-world""","100","95","26","101","19","82","1","1","136","53","40","60"
"9","true","""random""","false","50","""small-world""","100","95","95","101","56","45","1","1","419","80","26","74"
"12","true","""random""","false","50","""small-world""","100","95","48","101","14","87","0.25","1","448","105","43","57"
"13","true","""random""","false","50","""small-world""","100","95","39","101","70","31","1","0.5","146","55","42","58"
"15","true","""random""","false","50","""small-world""","100","95","32","101","87","14","0.3333333333333333","0.25","181","64","48","52"
"16","true","""random""","false","50","""small-world""","100","95","18","101","33","68","0.5","1","78","49","47","53"
"17","true","""random""","false","50","""small-world""","100","95","29","101","43","58","0.25","1","124","67","49","51"
"1","true","""random""","false","50","""small-world""","100","95","34","301","267","34","1","1","220","139","135","165"
"19","true","""random""","false","50","""small-world""","100","95","39","101","82","19","1","0.5","286","95","42","58"
"18","true","""random""","false","50","""small-world""","100","95","27","101","59","42","1","0.3333333333333333","153","54","41","59"
"21","true","""random""","false","50","""small-world""","100","95","48","101","80","21","0.5","1","639","164","30","70"
"22","true","""random""","false","50","""small-world""","100","95","30","101","39","62","0.3333333333333333","0.2","121","54","42","58"
"14","true","""random""","false","50","""small-world""","100","95","124","101","55","46","1","0.5","1151","154","19","81"
"23","true","""random""","false","50","""small-world""","100","95","41","101","67","34","1","1","444","115","32","68"
"26","true","""random""","false","50","""small-world""","100","95","31","101","81","20","1","0.5","167","84","47","53"
"24","true","""random""","false","50","""small-world""","100","95","29","101","71","30","0.5","1","160","55","43","57"
"25","true","""random""","false","50","""small-world""","100","95","80","101","32","69","1","1","649","102","34","66"
"27","true","""random""","false","50","""small-world""","100","95","21","101","52","49","1","1","75","62","55","45"
"28","true","""random""","false","50","""small-world""","100","95","33","101","93","8","0.25","0.5","179","62","39","61"
"29","true","""random""","false","50","""small-world""","100","95","89","101","28","73","1","1","605","80","34","66"
"32","true","""random""","false","50","""small-world""","100","95","105","101","59","42","1","1","502","75","31","69"
"31","true","""random""","false","50","""small-world""","100","95","40","101","81","20","1","1","216","55","37","63"
"20","true","""random""","false","50","""small-world""","100","95","71","301","185","116","1","1","360","145","127","173"
"30","true","""random""","false","50","""small-world""","100","95","35","101","0","101","1","0.5","54","55","55","45"
"33","true","""random""","false","50","""small-world""","100","95","80","101","21","80","0.5","0.16666666666666666","741","138","29","71"
"34","true","""random""","false","50","""small-world""","100","95","40","101","12","89","1","1","180","63","43","57"
"37","true","""random""","false","50","""small-world""","100","95","51","101","45","56","1","1","257","58","32","68"
"36","true","""random""","false","50","""small-world""","100","95","32","101","42","59","1","1","227","72","48","52"
"38","true","""random""","false","50","""small-world""","100","95","24","101","92","9","1","1","156","51","43","57"
"39","true","""random""","false","50","""small-world""","100","95","116","101","60","41","0.14285714285714285","0.3333333333333333","857","160","29","71"
"42","true","""random""","false","50","""small-world""","100","95","65","101","37","64","1","1","483","98","28","72"
"41","true","""random""","false","50","""small-world""","100","95","27","101","9","92","1","1","130","59","43","57"
"40","true","""random""","false","50","""small-world""","100","95","41","101","26","75","1","1","372","141","43","57"
"43","true","""random""","false","50","""small-world""","100","95","95","101","75","26","1","1","516","85","28","72"
"44","true","""random""","false","50","""small-world""","100","95","39","101","35","66","0.2","1","325","66","33","67"
"45","true","""random""","false","50","""small-world""","100","95","32","101","26","75","0.09090909090909091","1","300","89","47","53"
"47","true","""random""","false","50","""small-world""","100","95","24","101","47","54","1","1","108","53","43","57"
"49","true","""random""","false","50","""small-world""","100","95","28","101","65","36","1","1","169","60","42","58"
"46","true","""random""","false","50","""small-world""","100","95","50","101","0","101","0.3333333333333333","1","56","47","47","53"
"48","true","""random""","false","50","""small-world""","100","95","37","101","81","20","0.3333333333333333","0.25","316","97","36","64"
"52","true","""random""","false","50","""small-world""","100","95","28","101","42","59","0.5","0.3333333333333333","109","68","49","51"
"50","true","""random""","false","50","""small-world""","100","95","28","101","91","10","1","1","194","71","44","56"
"53","true","""random""","false","50","""small-world""","100","95","47","101","35","66","0.1111111111111111","1","324","101","40","60"
"51","true","""random""","false","50","""small-world""","100","95","74","101","64","37","0.02702702702702703","1","273","58","32","68"
"55","true","""random""","false","50","""small-world""","100","95","36","101","59","42","1","0.3333333333333333","185","74","43","57"
"57","true","""random""","false","50","""small-world""","100","95","24","101","27","74","1","1","121","66","49","51"
"54","true","""random""","false","50","""small-world""","100","95","34","101","76","25","1","1","295","64","42","58"
"58","true","""random""","false","50","""small-world""","100","95","25","101","50","51","1","1","135","64","48","52"
"60","true","""random""","false","50","""small-world""","100","95","20","101","53","48","0.3333333333333333","0.3333333333333333","89","66","49","51"
"56","true","""random""","false","50","""small-world""","100","95","63","101","47","54","1","1","436","67","26","74"
"61","true","""random""","false","50","""small-world""","100","95","30","101","48","53","1","1","181","88","44","56"
"63","true","""random""","false","50","""small-world""","100","95","30","101","57","44","1","1","257","94","43","57"
"64","true","""random""","false","50","""small-world""","100","95","41","101","52","49","0.16666666666666666","0.07142857142857142","198","83","43","57"
"59","true","""random""","false","50","""small-world""","100","95","42","101","82","19","1","1","390","63","33","67"
"65","true","""random""","false","50","""small-world""","100","95","31","101","20","81","1","0.5","159","78","52","48"
"67","true","""random""","false","50","""small-world""","100","95","30","101","21","80","0.3333333333333333","1","152","75","44","56"
"66","true","""random""","false","50","""small-world""","100","95","21","101","57","44","1","1","90","51","43","57"
"68","true","""random""","false","50","""small-world""","100","95","35","101","67","34","1","0.25","113","58","50","50"
"70","true","""random""","false","50","""small-world""","100","95","36","101","81","20","1","1","430","125","35","65"
"62","true","""random""","false","50","""small-world""","100","95","109","101","71","30","1","1","929","160","23","77"
"69","true","""random""","false","50","""small-world""","100","95","28","101","82","19","0.2","1","212","61","35","65"
"71","true","""random""","false","50","""small-world""","100","95","37","101","0","101","0.5","1","56","61","54","46"
"73","true","""random""","false","50","""small-world""","100","95","27","101","97","4","1","1","139","62","45","55"
"35","true","""random""","false","50","""small-world""","100","95","101","301","183","118","0.5","1","1264","243","110","190"
"72","true","""random""","false","50","""small-world""","100","95","81","101","59","42","1","1","380","61","31","69"
