"BehaviorSpace results (NetLogo 5.3)"
"untrust01.nlogo"
"experiment3_distrust300sw_sceptic"
"08/19/2016 14:39:37:989 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","_log","discovery_type","_exportMovie","proportionSkeptic","_network_type","_nodes","confirmationSkeptic","[step]","count turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP","sum [costsTrust] of turtles","sum [costsDisTrust] of turtles","count links with [color = yellow]","count links with [color = green]"
"41","true","""random""","false","90","""small-world""","300","95","84","301","111","190","0.5","1","1570","35","20","280"
"43","true","""random""","false","90","""small-world""","300","95","52","301","12","289","0.25","0.5","712","35","19","281"
"44","true","""random""","false","90","""small-world""","300","95","42","301","256","45","1","1","671","28","19","281"
"42","true","""random""","false","90","""small-world""","300","95","115","301","138","163","1","0.5","1074","117","35","265"
"39","true","""random""","false","90","""small-world""","300","95","110","301","242","59","1","1","1322","79","31","269"
"40","true","""random""","false","90","""small-world""","300","95","70","301","280","21","1","0.3333333333333333","764","241","129","171"
"45","true","""random""","false","90","""small-world""","300","95","53","301","9","292","1","0.5","579","22","19","281"
"47","true","""random""","false","90","""small-world""","300","95","70","301","286","15","0.3333333333333333","0.3333333333333333","690","37","34","266"
"50","true","""random""","false","90","""small-world""","300","95","77","301","288","13","1","0.5","1257","40","28","272"
"49","true","""random""","false","90","""small-world""","300","95","73","301","158","143","1","1","668","27","20","280"
"46","true","""random""","false","90","""small-world""","300","95","93","301","125","176","1","1","1293","94","30","270"
"51","true","""random""","false","90","""small-world""","300","95","53","301","274","27","1","1","537","44","29","271"
"53","true","""random""","false","90","""small-world""","300","95","79","301","164","137","1","0.5","1251","66","34","266"
"52","true","""random""","false","90","""small-world""","300","95","91","301","172","129","0.5","1","1156","35","20","280"
"54","true","""random""","false","90","""small-world""","300","95","89","301","197","104","1","1","833","46","25","275"
"56","true","""random""","false","90","""small-world""","300","95","64","301","0","301","1","1","305","22","22","278"
"55","true","""random""","false","90","""small-world""","300","95","134","301","93","208","1","1","1205","134","29","271"
"48","true","""random""","false","90","""small-world""","300","95","97","301","129","172","0.25","1","645","184","121","179"
"58","true","""random""","false","90","""small-world""","300","95","41","301","27","274","1","1","731","22","22","278"
"60","true","""random""","false","90","""small-world""","300","95","55","301","178","123","0.3333333333333333","1","443","164","126","174"
"57","true","""random""","false","90","""small-world""","300","95","69","301","191","110","1","1","1202","69","24","276"
"59","true","""random""","false","90","""small-world""","300","95","68","301","87","214","1","1","586","71","31","269"
"62","true","""random""","false","90","""small-world""","300","95","43","301","191","110","1","0.5","341","170","136","164"
"61","true","""random""","false","90","""small-world""","300","95","91","301","103","198","1","1","1070","41","23","277"
"65","true","""random""","false","90","""small-world""","300","95","72","301","171","130","1","1","667","24","20","280"
"63","true","""random""","false","90","""small-world""","300","95","57","301","31","270","1","1","526","35","29","271"
"64","true","""random""","false","90","""small-world""","300","95","83","301","98","203","1","1","796","53","27","273"
"68","true","""random""","false","90","""small-world""","300","95","58","301","271","30","1","0.5","397","34","31","269"
"66","true","""random""","false","90","""small-world""","300","95","73","301","162","139","0.1111111111111111","0.2","648","185","122","178"
"67","true","""random""","false","90","""small-world""","300","95","76","301","45","256","1","1","687","28","20","280"
"69","true","""random""","false","90","""small-world""","300","95","75","301","130","171","0.3333333333333333","0.3333333333333333","1144","105","29","271"
"71","true","""random""","false","90","""small-world""","300","95","72","301","174","127","1","1","499","160","120","180"
"73","true","""random""","false","90","""small-world""","300","95","58","301","287","14","1","1","500","35","30","270"
"72","true","""random""","false","90","""small-world""","300","95","67","301","124","177","1","1","504","25","19","281"
"70","true","""random""","false","90","""small-world""","300","95","88","301","139","162","0.5","1","683","46","32","268"
"75","true","""random""","false","90","""small-world""","300","95","59","301","164","137","0.3333333333333333","1","502","55","29","271"
"76","true","""random""","false","90","""small-world""","300","95","87","301","107","194","1","0.5","903","26","19","281"
"79","true","""random""","false","90","""small-world""","300","95","56","301","28","273","0.5","1","483","22","22","278"
"77","true","""random""","false","90","""small-world""","300","95","95","301","206","95","0.5","0.2","1169","50","29","271"
"78","true","""random""","false","90","""small-world""","300","95","113","301","243","58","0.5","1","1307","98","31","269"
"80","true","""random""","false","90","""small-world""","300","95","63","301","118","183","0.5","1","566","23","19","281"
"74","true","""random""","false","90","""small-world""","300","95","102","301","172","129","1","1","1822","281","96","204"
"82","true","""random""","false","90","""small-world""","300","95","91","301","249","52","0.5","0.5","1076","89","32","268"
"83","true","""random""","false","90","""small-world""","300","95","136","301","186","115","1","0.25","2844","103","17","283"
"84","true","""random""","false","90","""small-world""","300","95","66","301","267","34","0.5","0.5","419","152","126","174"
"81","true","""random""","false","90","""small-world""","300","95","82","301","126","175","1","0.3333333333333333","615","34","30","270"
"86","true","""random""","false","90","""small-world""","300","95","67","301","157","144","1","1","682","23","21","279"
"89","true","""random""","false","90","""small-world""","300","95","95","301","233","68","1","0.5","725","22","20","280"
"87","true","""random""","false","90","""small-world""","300","95","86","301","187","114","1","1","829","194","117","183"
"90","true","""random""","false","90","""small-world""","300","95","47","301","284","17","1","1","491","22","18","282"
"85","true","""random""","false","90","""small-world""","300","95","116","301","171","130","1","1","1572","109","22","278"
"91","true","""random""","false","90","""small-world""","300","95","53","301","250","51","1","0.5","709","186","115","185"
"92","true","""random""","false","90","""small-world""","300","95","100","301","162","139","0.3333333333333333","1","929","28","21","279"
"88","true","""random""","false","90","""small-world""","300","95","60","301","68","233","1","1","1165","72","22","278"
"93","true","""random""","false","90","""small-world""","300","95","88","301","164","137","1","1","581","78","34","266"
"95","true","""random""","false","90","""small-world""","300","95","62","301","98","203","1","0.3333333333333333","583","22","20","280"
"96","true","""random""","false","90","""small-world""","300","95","73","301","164","137","0.3333333333333333","1","633","36","30","270"
"98","true","""random""","false","90","""small-world""","300","95","91","301","173","128","1","1","839","24","16","284"
"99","true","""random""","false","90","""small-world""","300","95","79","301","185","116","1","1","801","38","31","269"
"100","true","""random""","false","90","""small-world""","300","95","77","301","118","183","0.14285714285714285","0.5","1091","28","22","278"
"97","true","""random""","false","90","""small-world""","300","95","72","301","16","285","1","1","598","39","31","269"
"94","true","""random""","false","90","""small-world""","300","95","98","301","179","122","1","1","907","218","116","184"
