"BehaviorSpace results (NetLogo 5.3)"
"untrust01.nlogo"
"experiment3_distrust10sw_lazy100"
"08/19/2016 14:26:25:522 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","_log","discovery_type","_exportMovie","proportionSkeptic","_network_type","_nodes","confirmationSkeptic","[step]","count turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP","sum [costsTrust] of turtles","sum [costsDisTrust] of turtles","count links with [color = yellow]","count links with [color = green]"
"25","true","""random""","false","10","""small-world""","100","95","34","101","34","67","0.25","1","90","119","84","16"
"22","true","""random""","false","10","""small-world""","100","95","28","101","12","89","1","0.5","125","116","75","25"
"26","true","""random""","false","10","""small-world""","100","95","41","101","47","54","0.25","1","82","115","78","22"
"1","true","""random""","false","10","""small-world""","100","95","93","301","29","272","1","1","651","170","129","171"
"27","true","""random""","false","10","""small-world""","100","95","31","101","31","70","1","1","87","110","76","24"
"28","true","""random""","false","10","""small-world""","100","95","28","101","72","29","1","1","140","109","73","27"
"31","true","""random""","false","10","""small-world""","100","95","31","101","50","51","0.5","0.5","116","125","81","19"
"29","true","""random""","false","10","""small-world""","100","95","37","101","0","101","0.25","0.2","127","132","86","14"
"32","true","""random""","false","10","""small-world""","100","95","28","101","7","94","0.25","1","134","119","75","25"
"35","true","""random""","false","10","""small-world""","100","95","38","101","24","77","0.3333333333333333","0.3333333333333333","145","106","72","28"
"30","true","""random""","false","10","""small-world""","100","95","73","301","156","145","1","1","527","156","122","178"
"33","true","""random""","false","10","""small-world""","100","95","43","101","64","37","1","1","141","130","79","21"
"34","true","""random""","false","10","""small-world""","100","95","62","101","63","38","1","1","219","152","80","20"
"36","true","""random""","false","10","""small-world""","100","95","36","101","47","54","1","1","246","119","63","37"
"39","true","""random""","false","10","""small-world""","100","95","28","101","100","1","0.07142857142857142","0.5","104","115","81","19"
"41","true","""random""","false","10","""small-world""","100","95","38","101","86","15","1","0.5","117","120","83","17"
"40","true","""random""","false","10","""small-world""","100","95","29","101","89","12","0.1","1","152","127","80","20"
"38","true","""random""","false","10","""small-world""","100","95","57","101","0","101","1","1","284","193","85","15"
"43","true","""random""","false","10","""small-world""","100","95","23","101","36","65","1","0.5","69","98","78","22"
"42","true","""random""","false","10","""small-world""","100","95","35","101","21","80","0.5","1","142","133","78","22"
"46","true","""random""","false","10","""small-world""","100","95","35","101","74","27","1","1","180","139","72","28"
"44","true","""random""","false","10","""small-world""","100","95","46","101","42","59","0.3333333333333333","1","140","129","82","18"
"47","true","""random""","false","10","""small-world""","100","95","26","101","42","59","1","1","37","100","83","17"
"49","true","""random""","false","10","""small-world""","100","95","49","101","62","39","1","1","176","145","75","25"
"45","true","""random""","false","10","""small-world""","100","95","49","101","31","70","1","0.5","251","134","66","34"
"48","true","""random""","false","10","""small-world""","100","95","32","101","30","71","0.0625","1","78","113","85","15"
"52","true","""random""","false","10","""small-world""","100","95","39","101","4","97","1","0.3333333333333333","343","216","82","18"
"50","true","""random""","false","10","""small-world""","100","95","30","101","51","50","1","1","55","106","85","15"
"53","true","""random""","false","10","""small-world""","100","95","26","101","101","0","1","1","12","93","92","8"
"54","true","""random""","false","10","""small-world""","100","95","59","101","82","19","0.5","1","204","147","75","25"
"55","true","""random""","false","10","""small-world""","100","95","35","101","32","69","1","0.5","123","126","77","23"
"57","true","""random""","false","10","""small-world""","100","95","30","101","101","0","1","1","23","94","90","10"
"56","true","""random""","false","10","""small-world""","100","95","38","101","50","51","1","1","86","113","80","20"
"37","true","""random""","false","10","""small-world""","100","95","93","301","137","164","1","1","1110","209","117","183"
"58","true","""random""","false","10","""small-world""","100","95","23","101","11","90","0.1","1","61","108","88","12"
"59","true","""random""","false","10","""small-world""","100","95","27","101","58","43","1","0.5","45","104","88","12"
"61","true","""random""","false","10","""small-world""","100","95","38","101","92","9","1","0.5","155","126","74","26"
"60","true","""random""","false","10","""small-world""","100","95","34","101","35","66","1","1","81","118","85","15"
"63","true","""random""","false","10","""small-world""","100","95","29","101","55","46","1","1","68","105","81","19"
"64","true","""random""","false","10","""small-world""","100","95","28","101","69","32","0.3333333333333333","0.2","111","124","75","25"
"66","true","""random""","false","10","""small-world""","100","95","41","101","45","56","0.058823529411764705","0.25","227","164","75","25"
"65","true","""random""","false","10","""small-world""","100","95","42","101","48","53","1","1","341","202","60","40"
"67","true","""random""","false","10","""small-world""","100","95","35","101","3","98","1","1","141","148","88","12"
"68","true","""random""","false","10","""small-world""","100","95","32","101","48","53","1","0.5","57","110","81","19"
"51","true","""random""","false","10","""small-world""","100","95","49","101","6","95","0.1","0.3333333333333333","286","143","69","31"
"69","true","""random""","false","10","""small-world""","100","95","56","101","80","21","1","1","219","166","75","25"
"70","true","""random""","false","10","""small-world""","100","95","50","101","40","61","1","1","183","144","74","26"
"72","true","""random""","false","10","""small-world""","100","95","41","101","77","24","0.5","1","228","159","74","26"
"74","true","""random""","false","10","""small-world""","100","95","32","101","37","64","0.3333333333333333","1","115","120","79","21"
"73","true","""random""","false","10","""small-world""","100","95","50","101","37","64","1","1","376","171","62","38"
"75","true","""random""","false","10","""small-world""","100","95","29","101","76","25","0.5","1","128","117","78","22"
"76","true","""random""","false","10","""small-world""","100","95","30","101","23","78","1","1","76","111","83","17"
"77","true","""random""","false","10","""small-world""","100","95","46","101","71","30","1","0.2","110","123","77","23"
"78","true","""random""","false","10","""small-world""","100","95","40","101","84","17","0.045454545454545456","1","169","130","68","32"
"71","true","""random""","false","10","""small-world""","100","95","23","101","87","14","1","1","63","100","80","20"
"80","true","""random""","false","10","""small-world""","100","95","31","101","52","49","1","1","67","110","77","23"
"79","true","""random""","false","10","""small-world""","100","95","41","101","24","77","1","1","155","144","78","22"
"82","true","""random""","false","10","""small-world""","100","95","28","101","36","65","0.5","1","48","103","85","15"
"83","true","""random""","false","10","""small-world""","100","95","31","101","59","42","1","1","159","140","69","31"
"84","true","""random""","false","10","""small-world""","100","95","48","101","53","48","1","1","189","136","78","22"
"85","true","""random""","false","10","""small-world""","100","95","43","101","92","9","1","1","128","125","78","22"
"86","true","""random""","false","10","""small-world""","100","95","31","101","66","35","1","0.5","116","123","73","27"
"87","true","""random""","false","10","""small-world""","100","95","25","101","101","0","0.5","0.3333333333333333","42","101","90","10"
"89","true","""random""","false","10","""small-world""","100","95","67","101","26","75","0.3333333333333333","1","330","205","73","27"
"88","true","""random""","false","10","""small-world""","100","95","57","101","59","42","0.25","1","218","151","67","33"
"91","true","""random""","false","10","""small-world""","100","95","30","101","51","50","1","0.25","43","100","84","16"
"81","true","""random""","false","10","""small-world""","100","95","65","101","90","11","0.3333333333333333","1","456","167","61","39"
"93","true","""random""","false","10","""small-world""","100","95","24","101","36","65","1","0.5","57","100","79","21"
"92","true","""random""","false","10","""small-world""","100","95","97","101","71","30","1","1","313","170","72","28"
"94","true","""random""","false","10","""small-world""","100","95","22","101","77","24","0.3333333333333333","1","55","90","80","20"
"90","true","""random""","false","10","""small-world""","100","95","59","101","52","49","1","0.3333333333333333","322","179","75","25"
"97","true","""random""","false","10","""small-world""","100","95","30","101","75","26","1","1","105","124","85","15"
"96","true","""random""","false","10","""small-world""","100","95","31","101","59","42","1","1","85","102","79","21"
"95","true","""random""","false","10","""small-world""","100","95","61","101","72","29","1","1","193","150","74","26"
"98","true","""random""","false","10","""small-world""","100","95","21","101","30","71","1","1","37","98","86","14"
"99","true","""random""","false","10","""small-world""","100","95","24","101","61","40","0.5","1","82","111","79","21"
"62","true","""random""","false","10","""small-world""","100","95","50","301","180","121","1","0.25","339","150","131","169"
"100","true","""random""","false","10","""small-world""","100","95","68","101","26","75","1","1","214","167","74","26"
