BehaviorSpace results (NetLogo 5.3),,,,,,,,,,,,,,,,,
untrust01.nlogo,,,,,,,,,,,,,,,,,
experiment2_distrust300sw_lazyproportion50,,,,,,,,,,,,,,,,,
08/19/2016 10:42:30:717 +0100,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
0,30,0,31,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
[run number],_log,discovery_type,_exportMovie,proportionSkeptic,_network_type,_nodes,confirmationSkeptic,[step],count turtles,count turtles with [ p? ],count turtles with [ _p? ],[ranking] of turtle discoverP,[ranking] of turtle discoverNotP,sum [costsTrust] of turtles,sum [costsDisTrust] of turtles,count links with [color = yellow],count links with [color = green]
38,true,"""random""",false,50,"""small-world""",300,95,57,301,75,226,0.5,1,443,168,122,178
94,true,"""random""",false,50,"""small-world""",300,95,97,301,187,114,1,1,605,168,123,177
41,true,"""random""",false,50,"""small-world""",300,95,52,301,144,157,1,0.0555555556,401,168,139,161
37,true,"""random""",false,50,"""small-world""",300,95,39,301,245,56,0.5,1,265,168,145,155
13,true,"""random""",false,50,"""small-world""",300,95,54,301,177,124,0.25,1,339,168,146,154
63,true,"""random""",false,50,"""small-world""",300,95,70,301,26,275,1,1,476,169,139,161
4,true,"""random""",false,50,"""small-world""",300,95,44,301,60,241,0.5,1,360,169,142,158
17,true,"""random""",false,50,"""small-world""",300,95,43,301,140,161,1,1,354,169,143,157
12,true,"""random""",false,50,"""small-world""",300,95,87,301,176,125,1,1,441,170,130,170
52,true,"""random""",false,50,"""small-world""",300,95,43,301,122,179,0.5,1,343,170,139,161
87,true,"""random""",false,50,"""small-world""",300,95,80,301,100,201,1,1,542,171,125,175
84,true,"""random""",false,50,"""small-world""",300,95,53,301,281,20,1,0.25,339,172,139,161
32,true,"""random""",false,50,"""small-world""",300,95,64,301,97,204,0.2,1,534,173,131,169
75,true,"""random""",false,50,"""small-world""",300,95,51,301,213,88,0.3333333333,1,396,173,138,162
56,true,"""random""",false,50,"""small-world""",300,95,52,301,221,80,0.25,0.25,302,173,140,160
78,true,"""random""",false,50,"""small-world""",300,95,49,301,16,285,1,1,431,174,131,169
3,true,"""random""",false,50,"""small-world""",300,95,73,301,104,197,1,0.5,493,176,135,165
28,true,"""random""",false,50,"""small-world""",300,95,93,301,57,244,1,1,593,178,130,170
20,true,"""random""",false,50,"""small-world""",300,95,43,301,137,164,0.5,1,418,179,139,161
68,true,"""random""",false,50,"""small-world""",300,95,54,301,239,62,0.3333333333,1,563,180,127,173
6,true,"""random""",false,50,"""small-world""",300,95,75,301,243,58,1,1,581,180,128,172
45,true,"""random""",false,50,"""small-world""",300,95,59,301,269,32,0.3333333333,1,447,180,138,162
27,true,"""random""",false,50,"""small-world""",300,95,52,301,120,181,1,0.5,309,180,143,157
70,true,"""random""",false,50,"""small-world""",300,95,45,301,115,186,1,1,238,181,145,155
96,true,"""random""",false,50,"""small-world""",300,95,71,301,157,144,1,0.3333333333,643,182,132,168
23,true,"""random""",false,50,"""small-world""",300,95,45,301,67,234,0.5,1,301,182,149,151
18,true,"""random""",false,50,"""small-world""",300,95,53,301,185,116,1,1,272,183,145,155
47,true,"""random""",false,50,"""small-world""",300,95,51,301,262,39,1,1,365,184,141,159
92,true,"""random""",false,50,"""small-world""",300,95,65,301,254,47,1,0.5,735,188,118,182
8,true,"""random""",false,50,"""small-world""",300,95,78,301,75,226,0.5,1,519,188,129,171
24,true,"""random""",false,50,"""small-world""",300,95,92,301,94,207,1,0.1428571429,635,190,115,185
19,true,"""random""",false,50,"""small-world""",300,95,96,301,110,191,0.5,1,815,190,122,178
31,true,"""random""",false,50,"""small-world""",300,95,75,301,160,141,1,1,651,190,126,174
39,true,"""random""",false,50,"""small-world""",300,95,69,301,124,177,1,1,689,190,127,173
26,true,"""random""",false,50,"""small-world""",300,95,82,301,200,101,0.3333333333,0.25,512,191,127,173
65,true,"""random""",false,50,"""small-world""",300,95,51,301,28,273,1,1,376,191,149,151
71,true,"""random""",false,50,"""small-world""",300,95,47,301,225,76,0.3333333333,1,419,192,135,165
82,true,"""random""",false,50,"""small-world""",300,95,74,301,244,57,0.1428571429,1,606,193,140,160
14,true,"""random""",false,50,"""small-world""",300,95,48,301,16,285,1,1,314,193,152,148
69,true,"""random""",false,50,"""small-world""",300,95,72,301,31,270,1,1,531,196,137,163
76,true,"""random""",false,50,"""small-world""",300,95,94,301,208,93,1,1,746,199,121,179
42,true,"""random""",false,50,"""small-world""",300,95,55,301,4,297,1,1,450,199,133,167
34,true,"""random""",false,50,"""small-world""",300,95,99,301,76,225,0.5,1,930,201,119,181
83,true,"""random""",false,50,"""small-world""",300,95,69,301,97,204,1,0.5,602,203,133,167
48,true,"""random""",false,50,"""small-world""",300,95,61,301,108,193,0.5,1,806,205,123,177
50,true,"""random""",false,50,"""small-world""",300,95,89,301,24,277,1,1,1018,205,126,174
57,true,"""random""",false,50,"""small-world""",300,95,76,301,138,163,1,1,689,210,119,181
1,true,"""random""",false,50,"""small-world""",300,95,75,301,134,167,0.25,1,980,211,118,182
67,true,"""random""",false,50,"""small-world""",300,95,91,301,155,146,1,0.3333333333,1017,212,111,189
66,true,"""random""",false,50,"""small-world""",300,95,80,301,169,132,0.3333333333,0.3333333333,721,212,116,184
16,true,"""random""",false,50,"""small-world""",300,95,100,301,186,115,0.5,1,868,213,118,182
100,true,"""random""",false,50,"""small-world""",300,95,79,301,34,267,1,0.5,627,216,136,164
11,true,"""random""",false,50,"""small-world""",300,95,87,301,131,170,1,1,860,219,118,182
22,true,"""random""",false,50,"""small-world""",300,95,87,301,98,203,1,1,731,220,122,178
35,true,"""random""",false,50,"""small-world""",300,95,57,301,54,247,1,1,609,220,137,163
61,true,"""random""",false,50,"""small-world""",300,95,58,301,290,11,1,1,453,220,143,157
40,true,"""random""",false,50,"""small-world""",300,95,84,301,259,42,0.5,1,714,221,128,172
7,true,"""random""",false,50,"""small-world""",300,95,110,301,37,264,0.5,1,763,228,136,164
59,true,"""random""",false,50,"""small-world""",300,95,85,301,63,238,1,0.3333333333,868,231,120,180
95,true,"""random""",false,50,"""small-world""",300,95,98,301,176,125,1,0.2,1051,236,116,184
2,true,"""random""",false,50,"""small-world""",300,95,73,301,230,71,0.5,1,557,239,133,167
58,true,"""random""",false,50,"""small-world""",300,95,84,301,181,120,1,0.5,529,242,124,176
29,true,"""random""",false,50,"""small-world""",300,95,95,301,247,54,0.5,1,1074,243,108,192
5,true,"""random""",false,50,"""small-world""",300,95,98,301,167,134,1,0.25,1343,246,105,195
80,true,"""random""",false,50,"""small-world""",300,95,46,301,18,283,1,1,809,250,140,160
9,true,"""random""",false,50,"""small-world""",300,95,49,301,24,277,0.5,0.3333333333,605,260,135,165
64,true,"""random""",false,50,"""small-world""",300,95,77,301,214,87,0.25,0.125,642,261,128,172
86,true,"""random""",false,50,"""small-world""",300,95,101,301,181,120,1,1,1527,270,105,195
21,true,"""random""",false,50,"""small-world""",300,95,85,301,73,228,1,1,741,278,136,164
53,true,"""random""",false,50,"""small-world""",300,95,96,301,35,266,0.5,0.5,1330,293,125,175
33,true,"""random""",false,50,"""small-world""",300,95,73,301,169,132,1,1,1804,297,102,198
51,true,"""random""",false,50,"""small-world""",300,95,138,301,51,250,1,0.5,863,306,139,161
99,true,"""random""",false,50,"""small-world""",300,95,127,301,115,186,0.5,1,1833,316,97,203
30,true,"""random""",false,50,"""small-world""",300,95,131,301,223,78,1,1,921,334,135,165
88,true,"""random""",false,50,"""small-world""",300,95,103,301,64,237,1,1,1210,349,133,167
79,true,"""random""",false,50,"""small-world""",300,95,116,301,126,175,1,1,1206,361,135,165
74,true,"""random""",false,50,"""small-world""",300,95,110,301,141,160,0.5,0.1666666667,1137,362,122,178
91,true,"""random""",false,50,"""small-world""",300,95,99,301,208,93,1,1,1735,370,107,193
43,true,"""random""",false,50,"""small-world""",300,95,99,301,135,166,1,1,1933,372,96,204
93,true,"""random""",false,50,"""small-world""",300,95,232,301,78,223,1,1,5190,1109,103,197
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,213.36,129.98,
