"BehaviorSpace results (NetLogo 5.3)"
"untrust01.nlogo"
"experiment3_distrust200sw_sceptic"
"08/19/2016 14:41:21:793 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","_log","discovery_type","_exportMovie","proportionSkeptic","_network_type","_nodes","confirmationSkeptic","[step]","count turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP","sum [costsTrust] of turtles","sum [costsDisTrust] of turtles","count links with [color = yellow]","count links with [color = green]"
"66","true","""random""","false","90","""small-world""","200","95","55","201","190","11","1","1","395","28","20","180"
"59","true","""random""","false","90","""small-world""","200","95","73","301","34","267","0.5","0.5","960","245","126","174"
"68","true","""random""","false","90","""small-world""","200","95","35","201","17","184","1","1","416","27","20","180"
"65","true","""random""","false","90","""small-world""","200","95","63","201","163","38","0.3333333333333333","1","558","25","18","182"
"70","true","""random""","false","90","""small-world""","200","95","51","201","21","180","0.5","0.25","715","32","17","183"
"72","true","""random""","false","90","""small-world""","200","95","32","201","107","94","1","1","227","28","19","181"
"73","true","""random""","false","90","""small-world""","200","95","59","201","162","39","1","0.3333333333333333","447","28","17","183"
"67","true","""random""","false","90","""small-world""","200","95","61","201","171","30","1","0.5","838","29","11","189"
"74","true","""random""","false","90","""small-world""","200","95","42","201","19","182","1","0.25","489","26","16","184"
"76","true","""random""","false","90","""small-world""","200","95","43","201","28","173","1","0.05263157894736842","429","40","22","178"
"71","true","""random""","false","90","""small-world""","200","95","85","201","78","123","1","1","629","26","14","186"
"77","true","""random""","false","90","""small-world""","200","95","71","201","108","93","0.5","1","669","58","23","177"
"79","true","""random""","false","90","""small-world""","200","95","40","201","157","44","1","1","336","29","19","181"
"78","true","""random""","false","90","""small-world""","200","95","59","201","190","11","1","1","426","25","19","181"
"80","true","""random""","false","90","""small-world""","200","95","33","201","1","200","1","1","370","29","20","180"
"75","true","""random""","false","90","""small-world""","200","95","49","201","55","146","1","1","721","28","15","185"
"82","true","""random""","false","90","""small-world""","200","95","47","201","147","54","1","1","546","41","17","183"
"69","true","""random""","false","90","""small-world""","200","95","93","301","178","123","0.3333333333333333","1","1526","253","109","191"
"83","true","""random""","false","90","""small-world""","200","95","57","201","33","168","1","1","569","28","19","181"
"84","true","""random""","false","90","""small-world""","200","95","51","201","96","105","1","1","388","39","20","180"
"81","true","""random""","false","90","""small-world""","200","95","70","201","111","90","0.5","1","457","26","18","182"
"87","true","""random""","false","90","""small-world""","200","95","64","201","24","177","0.5","1","695","40","18","182"
"86","true","""random""","false","90","""small-world""","200","95","107","201","149","52","1","0.25","1358","37","16","184"
"88","true","""random""","false","90","""small-world""","200","95","80","201","43","158","1","1","711","36","16","184"
"89","true","""random""","false","90","""small-world""","200","95","38","201","97","104","1","1","631","38","17","183"
"92","true","""random""","false","90","""small-world""","200","95","31","201","107","94","0.14285714285714285","0.1111111111111111","227","22","19","181"
"90","true","""random""","false","90","""small-world""","200","95","67","201","62","139","1","0.25","784","33","14","186"
"91","true","""random""","false","90","""small-world""","200","95","63","201","183","18","0.5","1","688","33","16","184"
"93","true","""random""","false","90","""small-world""","200","95","50","201","6","195","1","0.5","374","21","21","179"
"95","true","""random""","false","90","""small-world""","200","95","42","201","112","89","1","1","209","20","20","180"
"85","true","""random""","false","90","""small-world""","200","95","111","301","163","138","1","0.5","1081","180","113","187"
"97","true","""random""","false","90","""small-world""","200","95","47","201","88","113","0.5","1","315","24","21","179"
"94","true","""random""","false","90","""small-world""","200","95","69","201","157","44","1","0.3333333333333333","1147","48","11","189"
"96","true","""random""","false","90","""small-world""","200","95","43","201","77","124","0.5","0.5","628","45","20","180"
"100","true","""random""","false","90","""small-world""","200","95","41","201","47","154","1","1","345","26","21","179"
"99","true","""random""","false","90","""small-world""","200","95","99","201","17","184","1","0.02631578947368421","673","30","16","184"
"98","true","""random""","false","90","""small-world""","200","95","69","301","247","54","1","0.25","581","156","120","180"
