"BehaviorSpace results (NetLogo 5.3)"
"untrust01.nlogo"
"experiment3_distrust100sw_sceptic"
"08/19/2016 14:42:15:896 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","_log","discovery_type","_exportMovie","proportionSkeptic","_network_type","_nodes","confirmationSkeptic","[step]","count turtles","count turtles with [ p? ]","count turtles with [ _p? ]","[ranking] of turtle discoverP","[ranking] of turtle discoverNotP","sum [costsTrust] of turtles","sum [costsDisTrust] of turtles","count links with [color = yellow]","count links with [color = green]"
"2","true","""random""","false","90","""small-world""","100","95","42","101","45","56","0.5","0.5","233","28","10","90"
"5","true","""random""","false","90","""small-world""","100","95","39","101","28","73","0.2","1","265","26","13","87"
"3","true","""random""","false","90","""small-world""","100","95","47","101","73","28","1","1","270","33","9","91"
"6","true","""random""","false","90","""small-world""","100","95","24","101","46","55","1","1","103","16","12","88"
"8","true","""random""","false","90","""small-world""","100","95","17","101","19","82","1","1","121","12","11","89"
"9","true","""random""","false","90","""small-world""","100","95","31","101","43","58","0.5","1","249","24","9","91"
"7","true","""random""","false","90","""small-world""","100","95","83","101","40","61","0.5","1","1226","69","9","91"
"10","true","""random""","false","90","""small-world""","100","95","34","101","75","26","0.5","0.16666666666666666","221","16","9","91"
"11","true","""random""","false","90","""small-world""","100","95","42","101","23","78","0.3333333333333333","1","212","29","10","90"
"12","true","""random""","false","90","""small-world""","100","95","30","101","51","50","1","1","148","21","11","89"
"14","true","""random""","false","90","""small-world""","100","95","51","101","59","42","0.5","0.2","264","23","11","89"
"4","true","""random""","false","90","""small-world""","100","95","106","101","64","37","1","1","696","25","7","93"
"13","true","""random""","false","90","""small-world""","100","95","31","101","18","83","1","0.5","330","19","10","90"
"15","true","""random""","false","90","""small-world""","100","95","21","101","53","48","1","1","111","12","11","89"
"1","true","""random""","false","90","""small-world""","100","95","59","301","286","15","1","1","465","164","137","163"
"18","true","""random""","false","90","""small-world""","100","95","26","101","23","78","1","1","144","11","11","89"
"17","true","""random""","false","90","""small-world""","100","95","44","101","50","51","0.5","0.5","194","19","9","91"
"16","true","""random""","false","90","""small-world""","100","95","36","101","0","101","0.3333333333333333","1","93","10","9","91"
"20","true","""random""","false","90","""small-world""","100","95","38","101","6","95","0.1","1","267","14","9","91"
"21","true","""random""","false","90","""small-world""","100","95","30","101","0","101","1","0.2","174","11","9","91"
"23","true","""random""","false","90","""small-world""","100","95","43","101","89","12","1","1","287","14","7","93"
"25","true","""random""","false","90","""small-world""","100","95","33","101","16","85","1","1","190","13","8","92"
"24","true","""random""","false","90","""small-world""","100","95","45","101","44","57","0.5","0.14285714285714285","332","23","8","92"
"26","true","""random""","false","90","""small-world""","100","95","20","101","12","89","1","0.3333333333333333","211","14","12","88"
"28","true","""random""","false","90","""small-world""","100","95","35","101","54","47","0.3333333333333333","1","145","12","7","93"
"27","true","""random""","false","90","""small-world""","100","95","43","101","51","50","0.3333333333333333","1","319","32","11","89"
"29","true","""random""","false","90","""small-world""","100","95","37","101","53","48","1","0.5","193","28","13","87"
"22","true","""random""","false","90","""small-world""","100","95","70","101","39","62","0.03225806451612903","1","926","61","7","93"
"31","true","""random""","false","90","""small-world""","100","95","34","101","80","21","0.3333333333333333","1","193","12","8","92"
"30","true","""random""","false","90","""small-world""","100","95","33","101","76","25","1","0.3333333333333333","147","20","10","90"
"34","true","""random""","false","90","""small-world""","100","95","29","101","46","55","1","1","172","15","9","91"
"33","true","""random""","false","90","""small-world""","100","95","51","101","74","27","1","1","466","33","9","91"
"35","true","""random""","false","90","""small-world""","100","95","60","101","52","49","0.5","1","915","42","9","91"
"32","true","""random""","false","90","""small-world""","100","95","91","101","47","54","1","1","899","46","6","94"
